ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P142_3,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07980,02,02,1,2,211041004,6.70718240737915,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07980,03,03,1,2,211041004,2.69336652755737,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07980,04,04,1,2,211041004,2.55747103691101,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07980,05,05,1,2,211041004,.478884339332581,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,01,AYAVIRI,07981,01,01,1,2,210841004,32.2608680725098,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,0,0,0,0,0,0,0, 
2023,21,PUNO,08,MELGAR,03,CUPI,07982,01,01,1,2,210841003,70.9053115844727,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,03,CUPI,07982,02,02,1,2,210841003,182.390533447266,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,03,CUPI,07982,03,03,1,2,210841003,190.389694213867,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,07983,01,01,1,2,210743004,12.702299118042,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,07983,02,02,1,2,210743004,2.01160931587219,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,07983,03,03,1,2,210743004,.755625486373901,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,07983,04,04,1,2,210743004,.318728059530258,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,07983,05,05,1,2,210743004,1.3189685344696,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,07984,01,01,1,2,211053003,8.66985988616943,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,07984,02,02,1,2,211053003,35.9950714111328,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,07984,03,03,1,2,211053003,36.9509124755859,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,07984,04,04,1,2,211053003,3.37163496017456,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,04,QUILCAPUNCU,07984,05,05,1,2,211053003,.785680890083313,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,02,COJATA,07985,01,01,1,2,210654003,24.6537494659424,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,02,COJATA,07985,02,02,1,2,210654003,50.3460235595703,1,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,02,COJATA,07985,03,03,1,2,210654003,.0601660087704659,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,01,01,1,2,211043004,.132526740431786,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,02,02,1,2,211043004,.701587855815887,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,03,03,1,2,211043004,.561173677444458,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,04,04,1,2,211043004,.113286167383194,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,05,05,1,2,211043004,.48080712556839,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,06,06,1,2,211043004,.183214917778969,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,07,07,1,2,211043004,1.05603635311127,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,08,08,1,2,211043004,.931731581687927,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,09,09,1,2,211043004,.343208849430084,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07986,10,10,1,2,211043004,.0610081814229488,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07987,01,01,1,2,210851003,8.61082077026367,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07987,02,02,1,2,210851003,25.833553314209,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07987,03,03,1,2,210851003,35.1923179626465,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07987,04,04,1,2,210851003,16.4328136444092,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,0,0,1,0, 
2023,21,PUNO,08,MELGAR,04,LLALLI,07987,05,05,1,2,210851003,12.2366380691528,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0, ,2, ,1,0,0,0,0,0,0,1,0, 
2023,21,PUNO,02,AZANGARO,01,AZANGARO,07988,01,01,1,2,210254006,.381786823272705,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,01,AZANGARO,07988,02,02,1,2,210254006,18.9048366546631,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,01,AZANGARO,07988,03,03,1,2,210254006,8.51646423339844,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,01,AZANGARO,07988,04,04,1,2,210254006,2.51356768608093,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,01,AZANGARO,07988,05,05,1,2,210254006,7.21180295944214,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07989,01,01,1,2,210841003,45.2115440368652,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07989,02,02,1,2,210841003,76.4122848510742,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07989,03,03,1,2,210841003,21.2432594299316,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,08,MELGAR,04,LLALLI,07989,04,04,1,2,210841003,5.24970579147339,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07990,01,01,1,2,211042004,16.8476085662842,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07990,02,02,1,2,211042004,3.38580822944641,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,07990,03,03,1,2,211042004,9.87839508056641,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,02,COJATA,07991,01,01,1,2,210654002,12.2323532104492,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,02,COJATA,07992,01,01,1,2,210664002,.0900957584381104,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,02,COJATA,07993,01,01,1,2,210664004,.279497861862183,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,02,COJATA,07993,02,02,1,2,210664004,.0946305617690086,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07994,01,01,1,2,210851004,2.80612277984619,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,08,MELGAR,04,LLALLI,07994,02,02,1,2,210851004,1.48129141330719,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07995,01,01,1,2,210644006,5.10337495803833,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07995,02,02,1,2,210644006,.0205942448228598,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07995,03,03,1,2,210644006,10.7446880340576,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07995,04,04,1,2,210644006,.236828491091728,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,01,01,1,2,211054004,.146723791956902,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,02,02,1,2,211054004,.12408285588026,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,03,03,1,2,211054004,.0203153267502785,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,04,04,1,2,211054004,.237503305077553,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,05,05,1,2,211054004,.672603070735931,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,06,06,1,2,211054004,1.27193295955658,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,07,07,1,2,211054004,1.48405826091766,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,08,08,1,2,211054004,.828414440155029,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07996,09,09,1,2,211054004,.0644377768039703,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,07997,01,01,1,2,210241003,4.64536190032959,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,07997,02,02,1,2,210241003,40.3193893432617,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,07997,03,03,1,2,210241003,320.965362548828,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07998,01,01,1,2,210642004,5.8907527923584,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07998,02,02,1,2,210642004,3.49625468254089,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07998,03,03,1,2,210642004,4.48827028274536,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,07998,04,04,1,2,210642004,.130423083901405,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,1,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07999,01,01,1,2,211051003,.18221028149128,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,07999,02,02,1,2,211051003,5.7552285194397,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08000,01,01,1,2,210243003,120.11686706543,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08000,02,02,1,2,210243003,271.097198486328,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,08001,01,01,1,2,210243004,13.7952909469604,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08002,01,01,1,2,210742004,74.552619934082,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08002,02,02,1,2,210742004,59.1500015258789,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08002,03,03,1,2,210742004,27.4455184936523,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08002,04,04,1,2,210742004,12.9889326095581,1,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08002,05,05,1,2,210742004,.196544408798218,1,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,4,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08003,01,01,1,2,210643003,202.242401123047,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08003,02,02,1,2,210643003,208.097503662109,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08004,01,01,1,2,210241003,98.1040420532227,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08004,02,02,1,2,210241003,240.20622253418,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08005,01,01,1,2,210643003,178.032608032227,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08005,02,02,1,2,210643003,284.920501708984,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08005,03,03,1,2,210643003,37.6527290344238,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08005,04,04,1,2,210643003,68.2646331787109,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,01,01,1,2,210752004,3.30426406860352,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,02,02,1,2,210752004,12.5774965286255,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,03,03,1,2,210752004,1.89812123775482,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,04,04,1,2,210752004,.540462911128998,1,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,4,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,05,05,1,2,210752004,2.1894850730896,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,06,06,1,2,210752004,2.27999830245972,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,07,07,1,2,210752004,8.2554988861084,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,01,01,1,2,210642003,83.739875793457,1,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,1,0,1,0,1,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,02,02,1,2,210642003,64.3309631347656,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,03,03,1,2,210642003,41.1924171447754,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,04,04,1,2,210642003,34.1509246826172,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,08008,01,01,1,2,210241002,118.859466552734,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,08008,02,02,1,2,210241002,67.1478042602539,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,01,01,1,2,210251004,1.56977260112762,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,02,02,1,2,210251004,1.21462976932526,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,03,03,1,2,210251004,.475222498178482,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,04,04,1,2,210251004,.21881303191185,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,05,05,1,2,210251004,.0915783867239952,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,06,06,1,2,210251004,1.24015259742737,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,07,07,1,2,210251004,.853337824344635,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,08,08,1,2,210251004,.17134602367878,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,09,09,1,2,210251004,.506033599376678,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08010,01,01,1,2,210253003,58.5817680358887,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08010,02,02,1,2,210253003,8.40914440155029,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08011,01,01,1,2,210644002,375.599029541016,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08011,02,02,1,2,210644002,253.792663574219,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08011,03,03,1,2,210644002,518.246276855469,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,1,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08012,01,01,1,2,211044003,3.46515965461731,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08012,02,02,1,2,211044003,6.26173114776611,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08012,03,03,1,2,211044003,2.1421959400177,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08013,01,01,1,2,210251002,27.0146617889404,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08013,02,02,1,2,210251002,1.19503569602966,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08013,03,03,1,2,210251002,.299859136343002,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,0, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08014,01,01,1,2,210751003,6.55448007583618,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2023,21,PUNO,07,LAMPA,08,PUCARA,08014,02,02,1,2,210751003,.953101456165314,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
