ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2024,21,PUNO,02,AZANGARO,04,ASILLO,11334,02,02,1,2,210241003,145.966384887695,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11334,03,03,1,2,210241003,2.52829313278198,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11335,01,01,1,2,210252002,99.7988586425781,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11336,01,01,1,2,210241002,172.122528076172,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0, ,1,1,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11336,02,02,1,2,210241002,6.63431930541992,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11336,03,03,1,2,210241002,47.5456695556641,1, ,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,01,01,1,2,210253002,108.5302734375,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,02,02,1,2,210253002,24.5418014526367,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,03,03,1,2,210253002,9.4154167175293,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,04,04,1,2,210253002,2.70332050323486,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,05,05,1,2,210253002,7.70945310592651,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,06,06,1,2,210253002,6.88599491119385,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,07,07,1,2,210253002,10.3367509841919,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,08,08,1,2,210253002,5.33244371414185,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,09,09,1,2,210253002,1.26256930828094,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,10,10,1,2,210253002,3.12535429000854,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,01,01,1,2,210253004,5.11674690246582,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,02,02,1,2,210253004,3.07390856742859,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,03,03,1,2,210253004,1.42767608165741,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,04,04,1,2,210253004,3.20689058303833,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11339,01,01,1,2,210241003,239.51806640625,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11339,02,02,1,2,210241003,5.43737030029297,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11339,03,03,1,2,210241003,48.8836059570313,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11340,01,01,1,2,210251001,.0305048506706953,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11340,02,02,1,2,210251001,.0569023117423058,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11340,03,03,1,2,210251001,.0775459855794907,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,01,01,1,2,210241004,19.8881912231445,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,02,02,1,2,210241004,.982315719127655,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,04,04,1,2,210241004,.895266354084015,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.2778511047363,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,02,02,1,2,210241002,34.8325004577637,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.1242084503174,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,04,04,1,2,210241002,20.0489120483398,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,01,01,1,2,210243001,.0219488497823477,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,02,02,1,2,210243001,.0719941332936287,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,03,03,1,2,210243001,.145055770874023,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,04,04,1,2,210243001,.0818117931485176,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,01,01,1,2,210241003,76.8290023803711,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.03652667999268,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14230966567993,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,04,04,1,2,210241003,24.4264659881592,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.6698455810547,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,06,06,1,2,210241003,30.3236083984375,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,01,01,1,2,210241003,222.156799316406,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,02,02,1,2,210241003,10.5168685913086,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,03,03,1,2,210241003,7.12362098693848,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,04,04,1,2,210241003,24.3988647460938,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,05,05,1,2,210241003,34.8980140686035,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.79919075965881,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,07,07,1,2,210241003,1.93965899944305,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,08,08,1,2,210241003,1.56112492084503,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,09,09,1,2,210241003,20.679723739624,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,10,10,1,2,210241003,11.5113773345947,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11346,01,01,1,2,210241003,220.148773193359,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,01,01,1,2,210251004,1.37099504470825,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,02,02,1,2,210251004,1.28493559360504,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,03,03,1,2,210251004,1.06433498859406,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,04,04,1,2,210251004,3.87116265296936,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,05,05,1,2,210251004,5.56240272521973,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,06,06,1,2,210251004,4.45446109771729,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,07,07,1,2,210251004,20.6356239318848,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11348,01,01,1,2,210241002,44.2171516418457,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11348,02,02,1,2,210241002,43.7943687438965,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,01,01,1,2,210241002,278.954895019531,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,02,02,1,2,210241002,4.81111145019531,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,03,03,1,2,210241002,.061741229146719,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,04,04,1,2,210241002,42.2119636535645,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,05,05,1,2,210241002,36.8010482788086,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,06,06,1,2,210241002,12.2958364486694,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,01,01,1,2,210241003,1.75488305091858,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,02,02,1,2,210241003,10.7299566268921,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,03,03,1,2,210241003,11.4329700469971,1, ,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,04,04,1,2,210241003,29.3993606567383,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,05,05,1,2,210241003,6.84333038330078,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,06,06,1,2,210241003,39.5481262207031,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,07,07,1,2,210241003,9.49356174468994,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,08,08,1,2,210241003,1.07960820198059,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,09,09,1,2,210241003,1.28998255729675,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11351,01,01,1,2,210242003,2.33251094818115,1, ,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11351,02,02,1,2,210242003,38.6146087646484,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11351,03,03,1,2,210242003,4.40288114547729,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11352,01,01,1,2,210242003,142.656265258789,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11352,02,02,1,2,210242003,.288215219974518,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11352,03,03,1,2,210242003,24.8222255706787,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11353,01,01,1,2,210243004,1.93492555618286,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11353,02,02,1,2,210243004,.0758547931909561,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11353,03,03,1,2,210243004,.3975790143013,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11353,04,04,1,2,210243004,34.0114860534668,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11354,01,01,1,2,210241003,23.6988906860352,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11354,02,02,1,2,210241003,47.2827568054199,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11354,03,03,1,2,210241003,3.17594957351685,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11354,04,04,1,2,210241003,5.27908849716187,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11354,05,05,1,2,210241003,1.93704700469971,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,01,01,1,2,210241004,6.41666126251221,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,02,02,1,2,210241004,.0378481298685074,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,03,03,1,2,210241004,.101382419466972,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,04,04,1,2,210241004,1.52013564109802,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,05,05,1,2,210241004,10.3325214385986,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,06,06,1,2,210241004,1.70916485786438,1, ,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,07,07,1,2,210241004,2.34046149253845,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,08,08,1,2,210241004,72.6580963134766,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11355,09,09,1,2,210241004,6.50448799133301,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11356,01,01,1,2,210243003,31.3520469665527,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11356,02,02,1,2,210243003,221.553665161133,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11356,03,03,1,2,210243003,109.513603210449,1, ,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11357,01,01,1,2,210242002,.234419673681259,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11357,02,02,1,2,210242002,81.9645080566406,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11357,03,03,1,2,210242002,14.8573246002197,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11357,04,04,1,2,210242002,236.222717285156,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11357,05,05,1,2,210242002,32.4038352966309,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,01,01,1,2,210242003,17.2328987121582,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,02,02,1,2,210242003,.507902324199677,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,03,03,1,2,210242003,68.4648818969727,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,04,04,1,2,210242003,54.8725471496582,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,05,05,1,2,210242003,21.3536205291748,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,08,08,1,2,210242003,1.65460848808289,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,09,09,1,2,210242003,28.9912338256836,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,11,11,1,2,210242003,.869269490242004,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11358,12,12,1,2,210242003,7.01974201202393,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11359,01,01,1,2,210253003,215.066329956055,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11359,02,02,1,2,210253003,131.50212097168,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11360,01,01,1,2,210241002,60.5979843139648,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11360,02,02,1,2,210241002,26.5767974853516,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11360,03,03,1,2,210241002,11.4716711044312,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11360,04,04,1,2,210241002,65.2909698486328,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11360,05,05,1,2,210241002,1.82162237167358,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11361,01,01,1,2,210241002,9.41308975219727,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11361,02,02,1,2,210241002,13.7377090454102,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11361,03,03,1,2,210241002,23.9511089324951,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11361,04,04,1,2,210241002,24.1041145324707,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,02,AZANGARO,01,AZANGARO,11361,05,05,1,2,210241002,8.75407695770264,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
