ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P142_3,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,P1206,OMICAP1000
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08005,03,03,1,2,210643003,37.6527290344238,1,1,1,0,200,0,0,450,0, , ,3, ,0,0,100,0,0,0,0,350,1100,1200,0,0,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,75,1325,2425,1, 
2023,21,PUNO,06,HUANCANE,04,INCHUPALLA,08005,04,04,1,2,210643003,68.2646331787109,1,1,1,0,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,500,600,2000,0,0,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,2140,2740,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,01,01,1,2,210752004,3.30426406860352,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,2800,0,60,40,120,0,200,0,0,0,0, , , , ,0,0,0,0,0,0,50,3270,3270,2, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,02,02,1,2,210752004,12.5774965286255,1,1,1,0,0,0,0,0,100, , , ,1,0,0,0,0,0,0,0,500,600,1500,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1530,2130,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,03,03,1,2,210752004,1.89812123775482,1,1,1,0,0,0,0,0,200, , , ,2,0,0,0,0,0,0,0,1200,1400,3800,0,80,60,120,0,250,0,0,0,0, , , , ,350,0,0,0,0,0,100,4760,6160,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,04,04,1,2,210752004,.540462911128998,1,1,1,0,0,0,0,100,100, , ,2,1,0,0,0,0,0,0,0,1200,1400,2500,0,50,60,80,0,160,0,0,0,0, , , , ,0,0,0,0,0,0,150,3000,4400,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,05,05,1,2,210752004,2.1894850730896,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,900,0,0,0,0,0,0,0,0,0,0, , , , ,1252,0,0,0,0,0,30,2182,2482,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,06,06,1,2,210752004,2.27999830245972,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,2050,2050,2, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08006,07,07,1,2,210752004,8.2554988861084,1,1,1,0,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,500,700,2500,0,0,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,2610,3310,1, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,01,01,1,2,210642003,83.739875793457,1,1,1,0,140,0,0,0,750, , , ,3,0,0,180,800,0,0,0,600,2470,2500,0,250,300,0,20,80,0,0,0,0, , , , ,120,0,800,0,0,0,0,4070,6540,1, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,02,02,1,2,210642003,64.3309631347656,1,1,1,0,0,0,0,0,240, , , ,2,0,0,180,0,0,0,0,850,1270,2500,0,50,50,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,2620,3890,1, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,03,03,1,2,210642003,41.1924171447754,1,1,1,0,0,0,0,320,0, , ,4, ,0,0,0,0,0,0,0,720,1040,1800,0,50,50,50,20,50,0,0,0,0, , , , ,120,0,0,0,0,0,40,2180,3220,1, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08007,04,04,1,2,210642003,34.1509246826172,1,1,1,0,300,0,0,0,0, , , , ,0,0,0,0,0,0,0,700,1000,2000,0,500,200,50,20,50,0,0,0,0, , , , ,0,0,0,0,0,0,30,2850,3850,1, 
2023,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,08008,01,01,1,2,210241002,118.859466552734,1,1,1,0,300,0,0,300,300, , ,5,5,0,0,0,0,0,0,0,800,1700,600,360,0,140,130,0,120,0,0,0,0, , , , ,0,0,0,0,0,0,200,1550,3250,1, 
2023,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,08008,02,02,1,2,210241002,67.1478042602539,1,1,1,0,0,0,0,120,360, , ,2,4,0,0,150,0,0,0,0,1500,2130,1500,720,120,0,500,0,190,0,0,0,0, , , , ,840,0,0,0,0,0,300,4170,6300,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,01,01,1,2,210251004,1.56977260112762,1,1,1,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,1500,1600,1300,190,75,80,100,30,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,1800,3400,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,02,02,1,2,210251004,1.21462976932526,1,1,1,0,300,0,0,0,0, , , , ,0,0,40,0,0,0,0,1500,1840,3000,0,0,0,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,3040,4880,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,03,03,1,2,210251004,.475222498178482,1,1,1,0,0,0,0,280,280, , ,4,4,0,0,0,0,0,0,0,600,1160,850,500,50,0,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1425,2585,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,04,04,1,2,210251004,.21881303191185,1,1,1,0,1500,0,0,0,0, , , , ,0,0,40,0,0,0,0,1500,3040,800,500,0,0,250,30,0,0,0,0,0, , , , ,0,0,0,0,0,0,90,1670,4710,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,05,05,1,2,210251004,.0915783867239952,1,1,1,0,200,0,0,0,0, , , , ,0,0,138,0,0,0,0,500,838,3000,0,35,0,0,0,0,0,0,0,0, , , , ,315,0,0,0,0,0,0,3350,4188,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,06,06,1,2,210251004,1.24015259742737,1,1,1,0,100,0,0,50,40, , ,1,1,0,0,0,0,0,0,0,200,390,1350,0,35,0,35,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1540,1930,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,07,07,1,2,210251004,.853337824344635,1,1,1,0,0,0,0,24000,175, , ,4,5,0,0,30,0,0,0,0,600,24805,1300,24,50,0,20,25,0,0,0,0,0, , , , ,150,0,0,0,0,0,0,1569,26374,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,08,08,1,2,210251004,.17134602367878,1,1,1,0,0,0,0,100,0, , ,2, ,0,0,0,0,0,0,0,500,600,1800,200,75,40,30,10,0,0,0,0,0, , , , ,600,0,0,0,0,0,50,2805,3405,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08009,09,09,1,2,210251004,.506033599376678,1,1,1,0,0,0,0,120,160, , ,3,2,0,0,250,0,0,0,0,700,1230,1800,0,75,30,20,10,0,0,0,0,0, , , , ,600,0,0,0,0,0,0,2535,3765,1, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08010,01,01,1,2,210253003,58.5817680358887,1,1,1,0,0,0,0,900,1080, , ,5,6,0,0,138,0,0,0,0,1780,3898,1980,0,0,50,180,0,0,0,0,0,0, , , , ,252,0,0,0,0,0,78,2540,6438,1, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08010,02,02,1,2,210253003,8.40914440155029,1,1,1,0,0,0,0,500,0, , ,5, ,0,0,240,0,0,0,0,650,1390,1680,0,35,40,120,0,0,0,0,0,0, , , , ,126,0,0,0,0,0,65,2066,3456,1, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08011,01,01,1,2,210644002,375.599029541016,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,840,0,0,0,0,0,0,0,0,0,0, , , , ,100,0,0,0,0,0,0,940,1240,1, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08011,02,02,1,2,210644002,253.792663574219,1,1,1,0,250,0,0,260,0, , ,2, ,0,0,100,0,0,0,0,450,1060,4250,0,0,0,45,0,0,0,0,0,0, , , , ,934,0,0,0,0,0,55,5284,6344,1, 
2023,21,PUNO,06,HUANCANE,03,HUATASANI,08011,03,03,1,2,210644002,518.246276855469,1,1,1,0,0,0,0,240,0, , ,2, ,0,0,140,0,0,0,0,980,1360,1780,0,30,25,58,50,80,0,0,0,0, , , , ,382,0,0,0,0,0,80,2485,3845,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08012,01,01,1,2,211044003,3.46515965461731,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,0,0,40,40,40,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,370,570,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08012,02,02,1,2,211044003,6.26173114776611,1,1,1,0,0,0,0,1000,200, , ,5,2,0,0,0,0,0,0,0,600,1800,4500,0,200,400,400,0,0,0,0,0,0, , , , ,8700,0,0,0,0,0,500,14700,16500,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08012,03,03,1,2,211044003,2.1421959400177,1,1,1,0,100,0,0,640,160, , ,4,2,0,0,0,0,0,0,0,600,1500,1350,0,40,0,30,10,0,0,0,0,0, , , , ,130,0,0,0,0,0,200,1760,3260,1, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08013,01,01,1,2,210251002,27.0146617889404,1,1,1,0,0,0,0,160,240, , ,2,2,0,0,241,0,0,0,0,580,1221,2280,0,0,60,85,0,0,0,0,0,0, , , , ,860,0,0,0,0,0,60,3345,4566,1, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08013,02,02,1,2,210251002,1.19503569602966,1,1,1,0,0,0,0,400,0, , ,5, ,0,0,630,0,0,0,0,550,1580,2200,0,0,25,45,0,0,0,0,0,0, , , , ,84,0,0,0,0,0,0,2354,3934,1, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08013,03,03,1,2,210251002,.299859136343002,1,1,1,0,0,0,0,0,0, , , , ,0,0,90,0,0,0,0,400,490,2750,0,0,0,35,0,0,0,0,0,0, , , , ,140,0,0,0,0,0,60,2985,3475,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08014,01,01,1,2,210751003,6.55448007583618,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,500,800,0,1300,2000,0,50,0,0,20,600,0,0,0,0, , , , ,112,0,0,0,0,0,150,2932,4232,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08014,02,02,1,2,210751003,.953101456165314,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1500,1500,2800,0,0,24,0,30,0,0,0,0,0, , , , ,112,0,0,0,0,0,50,3016,4516,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08014,03,03,1,2,210751003,2.15029287338257,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,600,600,5000,0,0,20,20,0,60,0,0,0,0, , , , ,0,0,0,0,0,0,30,5130,5730,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08014,04,04,1,2,210751003,1.4059933423996,1,1,1,0,0,0,0,400,0, , ,4, ,0,0,0,0,0,0,60,2625,3085,9000,10000,80,50,400,200,1500,0,0,0,0, , , , ,0,0,0,0,0,0,150,21380,24465,1, 
2023,21,PUNO,07,LAMPA,08,PUCARA,08014,05,05,1,2,210751003,1.13918602466583,1,1,1,0,300,0,0,0,0, , , , ,0,0,0,0,0,0,0,450,750,1500,0,100,20,120,0,150,0,0,0,0, , , , ,210,0,0,0,0,0,50,2150,2900,1, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08015,01,01,1,2,210242003,270.234832763672,1,1,1,0,0,0,0,0,0, , , , ,0,0,69,0,0,0,0,0,69,1200,0,0,40,20,15,0,0,0,0,0, , , , ,187,0,0,0,0,0,50,1512,1581,1, 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08016,01,01,1,2,210241003,12.5253162384033,1,1,1,0,200,0,0,90,90, , ,1,1,0,0,75,0,0,0,0,480,935,3100,0,20,20,35,0,0,0,0,0,0, , , , ,600,0,0,0,0,0,60,3835,4770,1, 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08016,02,02,1,2,210241003,159.875015258789,1,1,1,0,1000,0,0,0,0, , , , ,0,0,106,0,0,0,40,550,1696,3300,0,0,45,50,12,180,0,0,0,0, , , , ,2376,0,0,0,0,0,45,6008,7704,1, 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08016,03,03,1,2,210241003,24.7489643096924,1,1,1,0,0,0,0,624,468, , ,4,3,0,0,100,0,0,0,90,1820,3102,1500,0,0,0,55,0,0,0,0,720,0, , ,1, ,0,0,0,0,0,0,20,2295,5397,1, 
2023,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,08016,04,04,1,2,210241003,30.6647300720215,1,1,1,0,0,0,0,0,0, , , , ,0,0,25,0,0,0,0,300,325,1375,0,0,0,30,0,0,0,0,0,0, , , , ,336,0,0,0,0,0,40,1781,2106,1, 
2023,21,PUNO,08,MELGAR,01,AYAVIRI,08017,01,01,1,2,210844005,8.49219226837158,1,1,1,0,1300,0,0,100,0, , ,2, ,0,0,0,0,0,0,0,360,1760,1240,0,0,0,200,15,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,57,1612,3372,1, 
2023,21,PUNO,08,MELGAR,01,AYAVIRI,08017,02,02,1,2,210844005,23.0275077819824,1,1,1,0,2000,0,0,100,0, , ,2, ,0,0,0,0,0,0,0,490,2590,2360,0,0,0,275,23,0,0,0,100,0, , ,1, ,140,0,0,0,0,0,53,2951,5541,1, 
2023,21,PUNO,08,MELGAR,01,AYAVIRI,08017,03,03,1,2,210844005,1.15062689781189,1,0,1,0, , , , , , , , , , , , , , , , , , ,1380,0,0,0,105,15,0,0,0,0,0, , , , ,98,0,0,0,380,0,500,2478,2478,2, 
2023,21,PUNO,06,HUANCANE,02,COJATA,08018,01,01,1,2,210654005,139.191345214844,1,1,1,0,0,0,0,720,0, , ,4, ,0,0,0,0,0,0,0,0,720,2000,0,0,0,300,0,0,0,0,0,0, , , , ,112,0,0,0,0,0,0,2412,3132,2, 
2023,21,PUNO,06,HUANCANE,02,COJATA,08018,02,02,1,2,210654005,510.880798339844,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,400,400,3100,0,40,0,0,0,0,0,0,0,0, , , , ,56,0,0,0,0,0,0,3196,3596,1, 
2023,21,PUNO,06,HUANCANE,02,COJATA,08018,03,03,1,2,210654005,73.1865615844727,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,2500,0,100,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2600,2600,2, 
2023,21,PUNO,06,HUANCANE,02,COJATA,08018,04,04,1,2,210654005,4.95283937454224,1,1,1,0,0,0,0,780,0, , ,5, ,0,0,0,0,0,50,0,0,830,2000,0,0,0,80,30,0,0,0,0,0, , , , ,182,0,0,0,0,0,500,2792,3622,1, 
2023,21,PUNO,06,HUANCANE,02,COJATA,08018,05,05,1,2,210654005,26.9614772796631,1,1,1,0,0,0,0,1560,240, , ,7,2,0,0,50,0,0,0,0,0,1850,2640,0,0,0,120,30,0,0,0,0,0, , , , ,126,0,0,0,0,0,800,3716,5566,1, 
2023,21,PUNO,06,HUANCANE,02,COJATA,08018,06,06,1,2,210654005,45.6309471130371,1,1,1,0,100,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,400,3040,0,50,0,150,0,50,0,0,0,0, , , , ,0,0,0,0,0,0,0,3290,3690,1, 
2023,21,PUNO,06,HUANCANE,02,COJATA,08018,07,07,1,2,210654005,68.4556045532227,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,2000,0,50,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2065,2065,2, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08019,01,01,1,2,210641002,185.694702148438,1,1,1,0,0,0,0,240,0, , ,2, ,0,0,0,0,0,0,300,1480,2020,1200,0,0,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,55,1315,3335,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08019,02,02,1,2,210641002,233.496398925781,1,1,1,0,0,0,0,360,360, , ,3,2,0,0,0,0,0,0,600,3360,4680,7800,0,200,120,350,85,0,0,0,0,0, , , , ,9950,0,0,0,0,0,550,19055,23735,1, 
2023,21,PUNO,08,MELGAR,01,AYAVIRI,08021,01,01,1,2,210854004,303.483612060547,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1160,0,0,0,400,15,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,45,1720,1720,2, 
2023,21,PUNO,08,MELGAR,01,AYAVIRI,08021,02,02,1,2,210854004,12.4887533187866,1,1,1,0,4000,0,0,120,0, , ,1, ,0,0,65,0,0,0,50,450,4685,2575,0,0,0,80,15,0,0,0,0,0, , , , ,168,0,0,0,0,0,54,2892,7577,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,01,01,1,2,211052003,.278458178043365,1,1,1,0,480,0,0,0,0, , , , ,10,0,0,0,0,0,0,360,850,1500,0,40,40,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,1840,2690,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,02,02,1,2,211052003,4.54947948455811,1,1,1,0,400,0,0,160,0, , ,2, ,0,0,0,0,0,0,0,480,1040,600,0,20,30,30,0,0,0,0,0,0, , , , ,448,0,0,0,0,0,108,1236,2276,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,03,03,1,2,211052003,1.95069396495819,1,1,1,0,0,0,0,200,0, , ,2, ,15,0,0,0,0,0,0,360,575,0,0,0,0,12,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,62,637,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,04,04,1,2,211052003,1.25954115390778,1,1,1,0,0,0,0,300,0, , ,3, ,15,0,0,0,0,0,0,240,555,600,0,20,30,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,120,800,1355,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,05,05,1,2,211052003,8.39035797119141,1,1,1,0,0,0,0,60,210, , ,1,2,15,0,138,0,0,0,0,320,743,4000,0,50,60,0,30,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,4180,4923,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,06,06,1,2,211052003,6.23384094238281,1,1,1,0,0,0,0,180,315, , ,2,3,0,0,0,0,0,0,0,360,855,1250,0,40,140,0,20,0,0,0,0,0, , , , ,60,0,0,0,0,0,60,1570,2425,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,07,07,1,2,211052003,5.66975593566895,1,1,1,0,500,0,0,60,315, , ,1,3,0,0,0,0,0,0,0,420,1295,1250,0,40,80,0,20,50,0,0,0,0, , , , ,60,0,0,0,0,0,45,1545,2840,1, 
2023,21,PUNO,10,SAN ANTONIO DE PUTINA,03,PEDRO VILCA APAZA,08022,08,08,1,2,211052003,9.06550312042236,1,1,1,0,0,0,0,0,240, , , ,3,0,0,138,0,0,0,0,300,678,750,100,50,20,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,48,978,1656,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08023,01,01,1,2,210651002,8.10370826721191,1,1,1,0,0,0,0,360,0, , ,2, ,0,0,0,0,0,0,0,350,710,1250,0,0,0,78,0,0,0,0,0,0, , , , ,280,0,0,0,0,0,60,1668,2378,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08023,02,02,1,2,210651002,16.0511722564697,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,230,230,4250,0,0,0,30,0,0,0,0,0,0, , , , ,308,0,0,0,0,0,30,4618,4848,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08023,03,03,1,2,210651002,3.48516011238098,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,400,400,4250,0,0,0,0,0,0,0,0,0,0, , , , ,210,0,0,0,0,0,60,4520,4920,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08023,04,04,1,2,210651002,2.85693860054016,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,400,400,3900,0,0,0,45,0,0,0,0,0,0, , , , ,168,0,0,0,0,0,0,4113,4513,1, 
2023,21,PUNO,06,HUANCANE,08,VILQUE CHICO,08024,01,01,1,2,210652002,83.6675033569336,1,1,1,0,0,0,0,240,0, , ,2, ,0,0,1380,0,0,0,0,400,2020,3000,0,50,50,400,60,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,3640,5660,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08025,01,01,1,2,210641003,52.5203132629395,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1500,1500,2000,0,0,0,20,0,0,0,0,0,0, , , , ,162,0,0,0,0,0,50,2232,3732,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08025,02,02,1,2,210641003,564.7548828125,1,1,1,0,100,0,0,150,150, , ,3,3,0,0,60,0,0,0,0,1500,1960,5000,0,50,30,200,0,0,0,0,0,0, , , , ,280,0,0,0,0,0,20,5580,7540,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08025,03,03,1,2,210641003,88.5281753540039,1,1,1,0,60,0,0,120,0, , ,3, ,0,0,60,0,0,20,0,0,260,2000,0,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2010,2270,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08025,04,04,1,2,210641003,218.63655090332,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,480,480,1500,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,1550,2030,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08025,05,05,1,2,210641003,23.3952388763428,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,900,0,0,0,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,940,940,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08025,06,06,1,2,210641003,35.7655944824219,1,1,1,0,50,0,0,0,0, , , , ,0,0,40,0,0,0,0,200,290,1500,0,0,0,0,0,0,0,0,0,0, , , , ,70,0,0,0,0,0,30,1600,1890,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08025,07,07,1,2,210641003,159.593627929688,1,1,1,0,100,0,0,0,12000, , , ,2,0,0,48,0,0,0,0,250,12398,1500,0,60,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1660,14058,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08026,01,01,1,2,210651003,34.0698356628418,1,1,1,0,25,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,325,900,0,50,0,25,0,0,0,0,0,0, , , , ,126,0,0,0,0,0,0,1101,1426,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08028,01,01,1,2,210641003,246.37825012207,1,1,1,0,50,0,0,0,240, , , ,6,30,0,120,0,0,0,0,300,740,200,800,0,0,60,0,100,0,0,0,0, , , , ,0,0,0,0,0,0,30,1190,1930,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08028,02,02,1,2,210641003,49.9356460571289,1,1,1,0,68,0,0,0,0, , , , ,20,0,50,0,0,0,0,0,138,300,800,0,0,30,0,100,0,0,0,0, , , , ,420,0,0,0,0,0,10,1660,1798,2, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08028,03,03,1,2,210641003,40.856071472168,1,1,1,0,50,0,0,0,0, , , , ,0,0,72,0,0,0,0,520,642,1200,0,0,0,20,0,0,0,0,0,0, , , , ,205,0,0,0,0,0,10,1435,2077,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08028,04,04,1,2,210641003,15.492974281311,1,1,1,0,0,0,0,0,70, , , ,1,0,0,0,0,0,0,0,450,520,1500,0,0,0,50,50,40,0,0,0,0, , , , ,0,0,0,0,0,0,20,1660,2180,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08028,05,05,1,2,210641003,906.376953125,1,1,0,0,50,0,0,0,40, , , ,1,0,0,100,0,0,0,0,480,670, , , , , , , , , , , , , , , , , , , , , , , ,670,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08028,06,06,1,2,210641003,79.0557556152344,1,1,1,0,100,0,0,0,80, , , ,2,0,0,34,0,0,0,0,180,394,600,0,0,0,30,0,0,0,0,0,0, , , , ,401,0,0,0,0,0,10,1041,1435,1, 
2023,21,PUNO,06,HUANCANE,01,HUANCANE,08028,07,07,1,2,210641003,216.610137939453,1,1,0,0,50,0,0,0,0, , , , ,0,0,54,0,0,0,0,400,504, , , , , , , , , , , , , , , , , , , , , , , ,504,1, 
2023,21,PUNO,07,LAMPA,05,OCUVIRI,08029,01,01,1,2,210754003,222.614639282227,1,0,1,0, , , , , , , , , , , , , , , , , , ,2000,0,0,125,2437,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1500,6062,6062,2, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08030,01,01,1,2,210251003,39.0621452331543,1,1,1,0,0,0,0,405,0, , ,3, ,0,0,25,0,0,0,0,0,430,1350,0,80,60,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,60,1550,1980,2, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08030,02,02,1,2,210251003,128.406631469727,1,1,1,0,0,0,0,600,0, , ,4, ,0,0,0,0,0,0,0,0,600,4000,0,50,1200,0,20,0,0,0,0,0, , , , ,144,0,0,0,0,0,60,5474,6074,2, 
2023,21,PUNO,02,AZANGARO,06,CHUPA,08030,03,03,1,2,210251003,94.8973083496094,1,1,1,0,450,0,0,360,0, , ,3, ,0,0,0,0,0,0,0,0,810,1200,0,200,180,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,1680,2490,2, 
2023,21,PUNO,02,AZANGARO,03,ARAPA,08032,01,01,1,2,210251001,.226883545517921,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,250,250,750,0,60,0,30,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,150,1030,1280,1, 
