ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,P1109A,P1109B,P1110,P1110A,P1206,OMICAP1000
2024,21,PUNO,02,AZANGARO,04,ASILLO,11331,10,10,1,2,210241003,2.65871477127075,1, ,1,1,0,0,0,0,1760,0, , ,10, ,45,0,590,0,0,0,0,960,3355,2400,108, , ,250,60,1692,25,1050,0,0,350,0, , ,1, ,40980,0,0,0,0,450,280,47645,51000,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11331,11,11,1,2,210241003,3.77258634567261,1, ,1,1,0,0,0,0,0,0, , , , ,20,0,240,0,0,0,0,150,410,1700,0, , ,30,6,0,0,10,0,0,0,0, , , , ,0,0,0,0,0,0,36,1782,2192,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11331,12,12,1,2,210241003,1.76013422012329,1, ,1,1,0,0,0,0,1920,0, , ,16, ,50,0,10,0,0,1200,200,2400,5780,5000,480, , ,150,30,200,0,50,0,7200,0,0, ,1, , ,0,0,0,0,0,28,98,13236,19016,1,6,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11331,13,13,1,2,210241003,10.1418571472168,1, ,1,1,0,0,0,0,640,0, , ,4, ,75,0,240,0,0,320,80,1050,2405,3000,0, , ,80,42,196,0,60,0,0,0,0, , , , ,0,0,0,0,0,0,50,3428,5833,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11331,14,14,1,2,210241003,2.7912814617157,1, ,1,1,0,200,0,0,1360,0, , ,7, ,45,0,480,0,0,720,0,1500,4305,4300,0, , ,150,62,280,20,0,0,0,0,0, , , , ,10520,0,0,0,0,0,200,15532,19837,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11331,15,15,1,2,210241003,.12953770160675,1, ,1,1,0,0,0,0,840,0, , ,3, ,45,0,880,0,0,280,0,1100,3145,5150,0, , ,80,60,380,10,160,0,0,0,0, , , , ,3000,0,0,0,0,0,190,9030,12175,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11332,01,01,1,2,210241002,82.5149765014648,1, ,1,1,0,0,0,0,1500,0, , ,13, ,0,0,720,0,0,400,50,1506,4176,12510,300, , ,30,80,60,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,140,13140,17316,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11333,01,01,1,2,210241003,65.2778778076172,1, ,1,1,0,0,0,0,420,280, , ,3,2,0,0,500,0,0,0,0,1400,2600,19190,300, , ,120,250,180,0,210,0,0,0,0, , , , ,0,0,0,0,0,0,25,20275,22875,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11333,02,02,1,2,210241003,5.1637716293335,1, ,1,1,0,0,0,0,120,120, , ,1,1,0,0,745,0,0,0,0,600,1585,5125,250, , ,80,120,150,0,180,0,0,0,0, , , , ,0,0,0,0,0,0,18,5923,7508,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11334,01,01,1,2,210241003,34.6214866638184,1, ,1,1,0,400,0,0,630,0, , ,3, ,400,0,160,0,0,150,50,280,2070,24900,200, , ,120,0,400,0,250,0,0,0,0, , , , ,0,0,0,0,0,100,180,26150,28220,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11334,02,02,1,2,210241003,145.966384887695,1, ,1,1,0,800,0,0,280,0, , ,2, ,200,0,0,0,0,0,0,450,1730,19650,40, , ,100,0,300,0,150,0,0,0,0, , , , ,0,0,0,0,0,0,110,20350,22080,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11334,03,03,1,2,210241003,2.52829313278198,1, ,1,1,0,0,0,0,1600,700, , ,10,5,165,0,2920,0,0,200,50,1600,7235,28200,500, , ,200,50,300,60,200,0,0,0,0, , , , ,300,0,0,0,0,0,80,29890,37125,1,2,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11335,01,01,1,2,210252002,99.7988586425781,1, ,1,1,0,0,0,0,840,960, , ,6,5,0,0,640,0,0,0,0,0,2440,2400,0, , ,40,0,240,5,0,0,0,0,100, , , ,1,3980,0,0,0,0,0,40,6805,9245,2, ,2, ,2, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11336,01,01,1,2,210241002,172.122528076172,1, ,1,1,0,0,0,0,11520,900, , ,9,3,180,0,600,2500,0,2000,100,9000,26800,22000,5000, , ,0,0,3000,200,3600,0,0,0,0, , , , ,0,0,7750,0,0,0,50,41600,68400,2, ,2, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11336,02,02,1,2,210241002,6.63431930541992,1, ,1,1,0,0,0,0,100,0, , ,2, ,300,0,0,0,0,300,20,600,1320,4000,0, , ,0,0,70,20,10,0,0,0,0, , , , ,115,0,0,0,0,0,100,4315,5635,2, ,2, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11336,03,03,1,2,210241002,47.5456695556641,1, ,1,1,0,1500,0,0,630,0, , ,3, ,120,0,550,0,0,480,100,1560,4940,2500,0, , ,30,0,50,0,100,5400,5400,0,0,1,1, , ,0,0,0,0,0,0,100,13580,18520,1,7,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,01,01,1,2,210253002,108.5302734375,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,340,0,0,0,0,65,405,1500,720, , ,16,12,6,0,12,0,0,0,0, , , , ,140,0,0,0,0,0,30,2436,2841,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,02,02,1,2,210253002,24.5418014526367,1, ,1,1,0,0,0,0,160,120, , ,1,1,0,0,490,0,0,100,0,300,1170,3300,600, , ,3,0,20,0,50,0,0,0,0, , , , ,290,0,0,0,0,0,100,4363,5533,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,03,03,1,2,210253002,9.4154167175293,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,495,0,0,0,0,110,605,2300,0, , ,16,10,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,2346,2951,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,04,04,1,2,210253002,2.70332050323486,1, ,1,1,0,0,0,0,800,400, , ,2,1,0,0,350,0,0,0,0,270,1820,1450,984, , ,50,0,75,0,0,0,0,0,0, , , , ,450,0,0,0,0,0,30,3039,4859,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,05,05,1,2,210253002,7.70945310592651,1, ,1,1,0,0,0,0,960,240, , ,4,1,0,0,710,0,0,150,0,285,2345,2300,0, , ,80,0,75,0,0,0,0,0,0, , , , ,100,0,0,0,0,0,100,2655,5000,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,06,06,1,2,210253002,6.88599491119385,1, ,1,1,0,300,0,0,0,0, , , , ,0,0,430,0,0,0,20,0,750,500,0, , ,10,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,530,1280,1,1,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,07,07,1,2,210253002,10.3367509841919,1, ,1,1,0,0,0,0,160,0, , ,2, ,0,0,170,0,0,0,0,0,330,660,0, , ,25,0,12,0,0,0,0,0,0, , , , ,140,0,0,0,0,0,50,887,1217,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,08,08,1,2,210253002,5.33244371414185,1, ,1,1,0,800,0,0,0,0, , , , ,0,0,635,0,0,0,0,175,1610,1580,840, , ,120,0,40,0,0,0,0,0,0, , , , ,90,0,0,0,0,0,100,2770,4380,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,09,09,1,2,210253002,1.26256930828094,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,730,0,0,0,0,0,730,1510,0, , ,15,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,1540,2270,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11337,10,10,1,2,210253002,3.12535429000854,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,575,0,0,0,0,0,575,680,0, , ,12,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,712,1287,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,01,01,1,2,210253004,5.11674690246582,1, ,1,1,0,0,0,0,840,0, , ,5, ,0,0,1100,0,0,300,150,300,2690,4500,1000, , ,50,18,150,0,0,0,0,0,0, , , , ,1500,0,0,0,0,0,60,7278,9968,1,4,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,02,02,1,2,210253004,3.07390856742859,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,0,200,220,500,0, , ,10,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,545,765,2, ,2, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,03,03,1,2,210253004,1.42767608165741,1, ,1,1,0,0,0,0,200,0, , ,2, ,0,0,790,0,0,180,80,120,1370,4500,0, , ,15,0,60,0,0,0,0,0,0, , , , ,1370,0,0,0,0,0,110,6055,7425,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11338,04,04,1,2,210253004,3.20689058303833,1, ,1,1,0,0,0,0,170,0, , ,2, ,0,0,350,0,0,125,50,150,845,1800,0, , ,15,16,60,0,0,0,0,0,0, , , , ,620,0,0,0,0,0,80,2591,3436,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11339,01,01,1,2,210241003,239.51806640625,1, ,1,1,0,0,0,0,400,0, , ,2, ,200,0,540,0,0,0,0,500,1640,5000,0, , ,100,0,200,0,80,0,0,0,0, , , , ,0,0,0,0,0,0,100,5480,7120,1,1,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11339,02,02,1,2,210241003,5.43737030029297,1, ,1,1,0,0,0,0,100,0, , ,1, ,30,0,0,0,0,0,0,420,550,1000,0, , ,30,0,30,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,0,1080,1630,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,04,ASILLO,11339,03,03,1,2,210241003,48.8836059570313,1, ,1,1,0,0,0,0,560,0, , ,5, ,120,0,240,0,0,0,0,500,1420,3000,1200, , ,200,0,600,0,0,0,0,0,0, , , , ,400,0,0,0,0,0,200,5600,7020,1,4,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11340,01,01,1,2,210251001,.0305048506706953,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,140,0,0,0,0,0,140,200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,340,1,1,1, ,2, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11340,02,02,1,2,210251001,.0569023117423058,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,1269,0,0,0,0,250,1519,1240,180, , ,30,20,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1520,3039,1,2,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11340,03,03,1,2,210251001,.0775459855794907,1, ,1,1,0,0,0,0,180,0, , ,1, ,0,0,110,0,0,0,0,400,690,5380,400, , ,0,0,0,0,120,0,0,0,0, , , , ,0,0,0,0,0,0,100,6000,6690,1,1,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,01,01,1,2,210241004,19.8881912231445,1, ,1,1,0,0,0,0,280,0, , ,2, ,0,0,160,0,0,0,0,2040,2480,6280,0, , ,0,0,350,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,6730,9210,1,1,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,02,02,1,2,210241004,.982315719127655,1, ,1,1,0,0,0,0,1260,700, , ,3,2,0,0,1170,0,0,0,200,960,4290,8510,300, , ,0,0,0,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,50,8900,13190,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11341,04,04,1,2,210241004,.895266354084015,1, ,1,1,0,0,0,0,50,50, , ,1,1,0,0,0,0,0,0,80,2080,2260,3150,80, , ,10,160,280,0,0,0,0,0,0, , , , ,3740,0,0,0,0,0,200,7620,9880,1,2,2, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,01,01,1,2,210241002,41.2778511047363,1, ,1,1,0,150,0,0,630,0, , ,3, ,0,0,80,0,0,0,0,320,1180,1370,200, , ,0,0,70,0,18,0,0,0,0, , , , ,0,0,0,0,0,0,100,1758,2938,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,02,02,1,2,210241002,34.8325004577637,1, ,1,1,0,150,0,0,420,0, , ,2, ,0,0,445,0,0,40,0,120,1175,1620,360, , ,0,0,150,40,0,0,0,0,0, , , , ,0,0,0,0,0,0,85,2255,3430,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,03,03,1,2,210241002,14.1242084503174,1, ,1,1,0,600,0,0,0,0, , , , ,0,0,160,0,0,0,0,140,900,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,2100,3000,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11342,04,04,1,2,210241002,20.0489120483398,1, ,1,1,0,0,0,0,1050,1050, , ,3,3,0,0,250,0,0,0,100,310,2760,4510,575, , ,35,11,150,0,50,0,0,0,0, , , , ,0,0,0,0,0,0,100,5431,8191,2, ,2, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,01,01,1,2,210243001,.0219488497823477,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,480,0,0,0,0,515,995,1600,200, , ,0,0,0,0,15,0,0,0,0, , , , ,0,0,0,0,0,0,0,1815,2810,1,4,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,02,02,1,2,210243001,.0719941332936287,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,300,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,330,630,1,1,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,03,03,1,2,210243001,.145055770874023,1, ,1,1,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,50,150,1450,0, , ,0,0,0,0,0,0,0,600,0, , ,1, ,0,0,0,0,0,0,50,2100,2250,1,2,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11343,04,04,1,2,210243001,.0818117931485176,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,205,0,0,0,0,300,505,900,120, , ,20,0,20,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,30,1130,1635,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,01,01,1,2,210241003,76.8290023803711,1, ,1,1,0,500,0,0,1260,540, , ,7,3,0,0,1088,1000,0,0,170,1175,5733,6000,0, , ,100,0,100,0,240,0,0,0,0, , , , ,950,0,0,0,0,0,135,7525,13258,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,02,02,1,2,210241003,4.03652667999268,1, ,1,1,0,0,0,0,240,0, , ,2, ,0,0,275,0,0,120,0,850,1485,2000,950, , ,0,35,50,0,0,0,0,0,0, , , , ,30,0,0,0,0,0,100,3165,4650,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,03,03,1,2,210241003,6.14230966567993,1, ,1,1,0,0,0,0,140,720, , ,2,4,0,0,670,0,0,120,0,875,2525,1500,100, , ,0,0,100,0,90,0,0,0,0, , , , ,0,0,0,0,0,0,140,1930,4455,1,2,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,04,04,1,2,210241003,24.4264659881592,1, ,1,1,0,0,0,0,360,0, , ,3, ,0,0,200,0,0,280,50,830,1720,5544,0, , ,0,0,154,27,250,0,0,0,0, , , , ,3276,0,0,0,0,0,100,9351,11071,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,05,05,1,2,210241003,32.6698455810547,1, ,1,1,0,0,0,0,550,140, , ,4,1,0,0,840,700,0,0,100,980,3310,6550,500, , ,0,0,80,0,240,0,0,0,0, , , , ,612,0,0,0,0,0,100,8082,11392,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11344,06,06,1,2,210241003,30.3236083984375,1, ,1,1,0,0,0,0,280,120, , ,2,1,0,0,180,0,0,0,60,630,1270,4520,0, , ,0,0,150,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,4770,6040,1,2,2, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,01,01,1,2,210241003,222.156799316406,1, ,1,1,0,100,0,0,120,120, , ,2,2,0,0,230,0,0,0,150,450,1170,1800,900, , ,100,15,50,0,120,0,0,0,0, , , , ,0,0,0,0,0,0,50,3035,4205,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,02,02,1,2,210241003,10.5168685913086,1, ,1,0,0,0,0,0,150,0, , ,2, ,0,0,350,0,0,0,0,140,640, , , , , , , , , , , , , , , , , , , , , , , , , ,640,2, ,2, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,03,03,1,2,210241003,7.12362098693848,1, ,1,1,0,0,0,0,1080,180, , ,6,2,0,0,920,750,0,0,50,650,3630,4500,0, , ,10,15,30,0,150,0,0,0,80, , , ,1,0,0,0,0,0,0,20,4805,8435,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,04,04,1,2,210241003,24.3988647460938,1, ,1,0,0,0,0,0,240,80, , ,2,1,0,0,650,0,0,50,50,700,1770, , , , , , , , , , , , , , , , , , , , , , , , , ,1770,1,2,2, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,05,05,1,2,210241003,34.8980140686035,1, ,1,0,0,0,0,0,250,0, , ,2, ,0,0,310,0,0,0,0,250,810, , , , , , , , , , , , , , , , , , , , , , , , , ,810,1,2,2, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,06,06,1,2,210241003,2.79919075965881,1, ,1,1,0,0,0,0,180,80, , ,2,2,0,0,450,0,0,0,150,450,1310,4500,0, , ,50,15,30,0,200,0,0,0,0, , , , ,0,0,0,0,0,0,60,4855,6165,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,07,07,1,2,210241003,1.93965899944305,1, ,1,1,0,0,0,0,180,150, , ,2,2,0,0,460,0,0,25,60,250,1125,2100,0, , ,15,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,2155,3280,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,08,08,1,2,210241003,1.56112492084503,1, ,1,1,0,0,0,0,4000,600, , ,10,3,0,0,700,0,0,450,800,0,6550,5800,0, , ,50,36,30,0,150,0,0,0,0, , , , ,0,0,0,0,0,0,80,6146,12696,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,09,09,1,2,210241003,20.679723739624,1, ,1,1,0,0,0,0,40,0, , ,1, ,0,0,160,0,0,0,0,0,200,1000,0, , ,10,15,30,0,0,0,0,0,0, , , , ,310,0,0,0,0,0,30,1395,1595,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11345,10,10,1,2,210241003,11.5113773345947,1, ,1,1,0,0,0,0,160,0, , ,2, ,0,0,760,0,0,0,50,650,1620,2500,0, , ,30,15,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,60,2655,4275,1,2,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11346,01,01,1,2,210241003,220.148773193359,1, ,1,1,0,120,0,0,700,0, , ,4, ,0,0,320,0,0,0,0,180,1320,3500,0, , ,25,0,80,0,0,0,0,0,0, , , , ,100,0,0,0,0,9,35,3749,5069,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,01,01,1,2,210251004,1.37099504470825,1, ,1,1,0,0,0,0,0,0, , , , ,3,0,0,0,0,0,0,50,53,1000,0, , ,30,10,50,8,0,0,0,0,0, , , , ,80,0,0,0,0,0,50,1228,1281,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,02,02,1,2,210251004,1.28493559360504,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,190,0,0,0,0,0,190,400,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,420,610,2, ,1, ,2, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,03,03,1,2,210251004,1.06433498859406,1, ,1,1,0,150,0,0,400,0, , ,4, ,2,0,318,0,0,0,0,0,870,2500,240, , ,20,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,2840,3710,1,1,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,04,04,1,2,210251004,3.87116265296936,1, ,1,1,0,0,0,0,200,0, , ,2, ,0,0,190,0,0,0,0,100,490,640,0, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,700,1190,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,05,05,1,2,210251004,5.56240272521973,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,210,0,0,0,0,200,410,2900,400, , ,50,40,50,0,240,0,0,0,0, , , , ,160,0,0,0,0,0,60,3900,4310,1,1,2, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,06,06,1,2,210251004,4.45446109771729,1, ,1,1,0,0,0,0,1440,0, , ,3, ,0,0,320,0,0,0,0,300,2060,7000,160, , ,100,40,50,0,160,0,0,0,3000, , , ,1,0,0,0,0,0,0,0,10510,12570,1,6,1, ,1, 
2024,21,PUNO,02,AZANGARO,03,ARAPA,11347,07,07,1,2,210251004,20.6356239318848,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,140,140, , , , , , , , , , , , , , , , , , , , , , , , , ,140,1,2,2, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11348,01,01,1,2,210241002,44.2171516418457,1, ,1,1,0,0,0,0,1500,0, , ,6, ,0,0,20,0,0,0,0,1500,3020,1200,0, , ,200,0,0,0,200,0,0,0,0, , , , ,0,0,0,0,0,0,0,1600,4620,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11348,02,02,1,2,210241002,43.7943687438965,1, ,1,1,0,0,0,0,1080,0, , ,6, ,0,0,20,0,0,0,0,1500,2600,1000,0, , ,200,0,0,20,200,0,0,0,0, , , , ,0,0,0,0,0,0,0,1420,4020,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,01,01,1,2,210241002,278.954895019531,1, ,1,1,0,0,0,0,500,0, , ,5, ,0,0,20,0,0,0,0,1500,2020,1600,0, , ,200,0,0,0,200,0,0,0,0, , , , ,0,0,0,0,0,0,0,2000,4020,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,02,02,1,2,210241002,4.81111145019531,1, ,1,1,0,0,0,0,750,0, , ,3, ,0,0,0,0,0,0,0,2000,2750,1600,0, , ,200,0,0,0,200,0,0,0,0, , , , ,0,0,0,0,0,0,0,2000,4750,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,03,03,1,2,210241002,.061741229146719,1, ,1,1,0,0,0,0,150,0, , ,3, ,0,0,0,0,0,0,20,650,820,1800,0, , ,65,0,0,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,26,1916,2736,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,04,04,1,2,210241002,42.2119636535645,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300,1,2,2, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,05,05,1,2,210241002,36.8010482788086,1, ,1,1,0,0,0,0,780,110, , ,3,1,0,0,20,0,0,0,40,500,1450,525,0, , ,65,0,0,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,26,641,2091,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11349,06,06,1,2,210241002,12.2958364486694,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,200,220, , , , , , , , , , , , , , , , , , , , , , , , , ,220,1,2,2, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,01,01,1,2,210241003,1.75488305091858,1, ,1,1,0,0,0,0,0,660, , , ,4,0,0,0,0,0,780,0,520,1960,450,0, , ,15,15,0,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,75,580,2540,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,02,02,1,2,210241003,10.7299566268921,1, ,1,1,0,0,12000,0,260,120,1, ,2,1,0,0,100,0,0,500,0,4500,17480,2250,320, , ,70,0,100,25,150,12000,0,0,0,1, , , ,0,0,0,0,0,0,150,15065,32545,1,5,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,03,03,1,2,210241003,11.4329700469971,1, ,1,1,0,0,0,0,260,330, , ,2,3,0,0,250,0,0,200,0,515,1555,2700,160, , ,20,40,0,25,50,0,0,0,0, , , , ,100,0,0,0,0,0,190,3285,4840,1,2,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,04,04,1,2,210241003,29.3993606567383,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,200,0,0,0,600,0,800,975,0, , ,24,40,0,25,0,0,0,0,0, , , , ,35,0,0,0,0,0,150,1249,2049,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,05,05,1,2,210241003,6.84333038330078,1, ,1,1,0,0,0,0,630,585, , ,3,3,0,0,200,0,0,100,0,1500,3015,6000,0, , ,60,0,0,25,300,0,0,0,0, , , , ,0,0,0,0,0,0,150,6535,9550,2, ,1, ,1, 
2024,21,PUNO,02,AZANGARO,02,ACHAYA,11350,06,06,1,2,210241003,39.5481262207031,1, ,1,1,0,0,0,0,585,360, , ,3,2,0,0,70,0,0,540,60,1450,3065,1860,110, , ,30,50,0,25,600,0,0,0,0, , , , ,500,0,0,0,0,0,120,3295,6360,1,4,1, ,1, 
